公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1326,台化,-,3.07,19842166,-25.51,27457611,20451507,-29.82,200756502,140883406
4306,炎洲,-,-0.75,1111835,-20.42,1386702,1103473,-19.0,9329924,7556757
1402,遠東新,-,-5.96,17013520,-24.08,21072415,15997860,-21.72,149696413,117178269
1409,新纖,-,1.16,2429664,-27.41,3386398,2458078,-26.48,23506248,17281118
1410,南染,-,10.38,28351,-6.57,33496,31295,-1.2,233821,230993
1413,宏洲,疫情影響，下游需求急速萎縮,-20.55,114480,-67.46,279551,90952,-56.65,1969798,853858
1414,東和,本月營收下滑係受疫情影響，出貨量減少所致。,11.24,35986,-50.54,80951,40033,-27.35,509080,369838
1417,嘉裕,-,-3.04,93304,-22.93,117389,90463,-27.27,817223,594308
1418,東華,因客戶受新冠狀肺炎疫情之影響調降開工率及主原料丙烯腈價格下跌，造成亞克力纖維市場需求停滯。,-40.48,11660,-64.48,19541,6940,-61.65,161500,61931
1419,新紡,-,-14.32,131116,-11.04,126294,112340,11.4,995543,1109079
1423,利華,受到近期各國爆發第二波疫情影響，再次造成市場恐慌並影響到下游生產及對於原料之需求，因此較去年同期出現明顯之銷售萎縮。,-51.78,30771,-70.25,49882,14835,-56.27,314369,137466
1434,福懋,-,2.51,2030628,-28.11,2895962,2081782,-23.88,22484880,17113792
1439,中和,-,-7.63,8659,-7.36,8634,7998,-32.27,114922,77827
1440,南紡,-,-0.31,1352756,-37.82,2169047,1348536,-27.84,13789021,9949110
1441,大東,-,44.34,86933,-8.56,137235,125484,3.35,871983,901221
1444,力麗,-,1.77,590953,-39.08,987427,601444,-34.95,7245076,4712801
1445,大宇,-,21.95,54918,-39.36,110460,66974,-34.1,833697,549398
1446,宏和,-,-20.65,35386,-36.69,44354,28078,-1.24,269801,266438
1447,力鵬,受新型冠狀病毒疫情影響尼龍粒銷量較去年同期減少，且銷售單價下降。,-14.81,731202,-53.24,1332260,622904,-38.7,9090185,5571883
1449,佳和,因疫情關係導致營收減少,-52.7,183311,-61.44,224870,86690,-28.13,1396426,1003497
1451,年興,-,4.87,638348,-5.1,705526,669496,-27.66,5018083,3630055
1452,宏益,受新型冠狀病毒疫情影響，全球市場急凍，致本月及本年度累計營業收入淨額較去年同期大幅減少。,24.56,65767,-50.79,166503,81921,-49.65,1191604,599915
1454,台富,因為新冠肺炎疫情影響，全球需求銳減,45.13,61594,-48.58,173865,89393,-37.69,1157787,721378
1455,集盛,受疫情影響營收減少,3.99,503149,-50.25,1051785,523263,-48.0,7600120,3951632
1457,宜進,"主係台南廠停止生產及新冠肺炎疫情影響,致營業額大幅降低。",0.46,170335,-59.96,427458,171135,-49.98,3085203,1543167
1459,聯發,受新型冠狀病毒疫情影響，致本期營業收入淨額較去年同期大幅減少,26.81,85472,-57.86,257252,108393,-54.35,2006982,916131
1460,宏遠,-,24.88,444761,0.16,554500,555438,-25.38,4813262,3591630
1463,強盛,受疫情影響，致訂單減少,71.51,14585,-39.15,41112,25016,-9.87,323032,291146
1464,得力,-,-2.16,483742,-41.54,809603,473280,-20.38,5611461,4467381
1465,偉全,本年營收較去年同期減少，主要係因去年同期含已處分子公司之營收及本年度受疫情影響客戶需求萎縮。,-32.56,37502,-66.83,76251,25290,-62.34,648213,244063
1466,聚隆,-,48.32,143682,-17.4,258040,213118,-36.7,2083900,1318960
1467,南緯,因受新冠病毒影響，集團7月增加防護衣及隔離衣外銷營收，營收大幅增加，以致營收較去年同期增加約54.82%。,37.39,800319,54.82,710199,1099563,-9.13,3984847,3620829
1468,昶和,-,15.67,72359,-1.07,84610,83704,-2.25,602359,588766
1470,大統新創,-,36.92,25867,-34.43,54019,35419,-30.16,471533,329288
1472,三洋紡,-,33.4,21547,-27.17,39469,28745,-23.82,196034,149332
1473,台南,-,8.12,490280,-31.37,772497,530119,-22.89,4635869,3574527
1474,弘裕,-,15.7,209272,-16.46,289874,242144,-24.57,2007509,1514194
1475,業旺,-,6.54,8841,48.43,6346,9420,-6.01,34638,32553
1476,儒鴻,-,42.5,1918136,11.02,2461906,2733446,-9.27,15645530,14194405
1477,聚陽,-,3.08,2153860,4.48,2124835,2220229,-12.96,15024648,13076648
4414,如興,-,-21.79,2164325,0.37,1686240,1692605,16.01,8484448,9843490
4426,利勤,-,39.97,75551,-42.32,183343,105752,-48.6,1392742,715859
4438,廣越,-,12.96,1568350,-15.27,2091237,1771757,-19.6,8448886,6792200
1503,士電,-,-11.07,2137689,-0.55,1911565,1901013,-5.66,15168620,14309310
1504,東元,-,-10.59,4406855,-4.26,4115430,3940025,-8.75,28180032,25713467
1506,正道,-,-18.85,74320,-40.23,100913,60308,-30.21,722910,504452
1507,永大,此為本公司自結數,0.51,1367701,12.5,1221893,1374677,3.96,7662084,7965728
1513,中興電,-,5.71,1029142,-6.11,1158861,1087951,9.18,6842469,7470779
1514,亞力,-,-0.06,417133,29.17,322722,416869,4.8,2778569,2912155
1515,力山,客戶銷售狀況好增加採購量,46.32,740710,63.46,663042,1083857,3.01,4252435,4380787
1517,利奇,-,30.02,269436,18.78,294925,350337,-8.2,1761089,1616635
1519,華城,主要是民營案增加。,-8.5,670184,68.85,363164,613204,33.15,3077469,4097891
1526,日馳,-,16.28,104035,12.29,107728,120977,-5.78,672937,633988
1527,鑽全,-,21.39,248196,-3.24,311394,301298,-8.21,2135144,1959702
1528,恩德,-,-9.28,274098,-20.08,311111,248639,-17.7,2242470,1845528
1529,樂士,"今年因太陽能工程營收及電費收入均較去年同期多,故累計營收增幅較大",-20.75,65063,0.61,51245,51559,91.96,192252,369066
1530,亞崴,-,6.85,298809,6.02,301153,319293,-10.69,1987642,1774984
1531,高林股,-,21.61,103888,-30.42,181608,126347,-39.21,1335323,811716
1532,勤美,-,14.81,844592,-12.06,1102770,969679,-33.42,8506762,5663513
1535,中宇,-,0.14,704875,6.18,664797,705915,-14.88,5522431,4700150
1537,廣隆,-,4.52,587949,3.74,592362,614533,-12.99,4606544,4007858
1538,正峰,-,3.11,24974,-26.43,35005,25752,-23.4,203808,156110
1539,巨庭,-,26.21,163862,13.21,182674,206821,-17.47,1395404,1151598
1540,喬福,受COVID-19疫情影響,38.89,15138,-61.09,54048,21026,-62.72,404593,150806
1541,錩泰,-,20.56,425913,24.37,412859,513506,10.92,2544744,2822667
1558,伸興,-,5.57,696273,19.55,614867,735104,7.3,3279230,3518930
1560,中砂,-,-0.88,443332,7.15,410086,439426,4.76,2838774,2974170
1583,程泰,-,-10.52,539679,-20.79,609644,482880,-21.32,3701371,2911914
1597,直得,-,-14.53,132301,-1.6,114924,113076,0.19,793302,794851
2049,上銀,-,1.52,2011222,-3.5,2116093,2041883,-14.83,13250117,11284526
2371,大同,-,-4.03,2747782,-2.87,2715014,2636869,2.32,18935789,19376649
3167,大量,市場設備需求逐漸復甦所致,-7.16,232683,58.66,136140,216010,1.69,1091095,1109609
4526,東台,-,-26.7,803785,-28.85,828158,589161,-29.61,6397265,4502862
4532,瑞智,-,-9.36,1956520,26.05,1406817,1773305,-13.03,12917041,11233642
4540,全球傳動,"市場需求提昇以及公司積極拓展業務,致營收較去年同期成長84.80%",7.79,240190,84.8,140105,258921,22.02,1230552,1501525
4555,氣立,-,5.79,145586,24.53,123683,154027,10.51,815000,900676
4562,穎漢,-,-14.85,60737,-25.45,69373,51717,-37.39,604437,378403
4564,元翎,-,0.53,173116,-21.22,220935,174044,-32.85,1721795,1156180
4566,時碩工業,-,13.13,229524,-20.06,324852,259672,-14.27,2192044,1879180
4572,駐龍,"因受新冠肺炎疫情影響,致營收減少",-14.99,27286,-67.25,70834,23195,-52.52,495735,235348
4576,大銀微系統,-,32.24,183445,35.6,178897,242588,14.58,1254611,1437625
8222,寶一,"國外客戶因疫情影響關廠中,故無法出貨",1.88,19152,-64.1,54364,19513,-40.36,462870,276019
8374,羅昇,-,-1.37,217489,-9.23,236304,214489,-13.32,1811242,1569810
8996,高力,-,-15.76,160749,-26.4,184008,135413,-4.8,1217370,1158835
1603,華電,-,-20.71,252991,-29.22,283394,200574,-5.01,1445877,1373365
1604,聲寶,-,9.41,764012,24.3,672488,835946,7.46,4405488,4734365
1605,華新,-,1.0,8812556,-10.98,9999721,8900885,-26.31,84183186,62031462
1608,華榮,-,11.52,501998,-14.09,651684,559833,-9.53,4469217,4042956
1609,大亞,-,9.18,1478283,1.77,1585866,1613994,-7.17,10544729,9787703
1611,中電,-,2.22,179172,-7.88,198835,183152,-8.3,1370643,1256759
1612,宏泰,-,-25.94,429605,11.76,284677,318163,30.18,2055029,2675368
1614,三洋電,-,12.67,616287,20.66,575492,694427,6.45,3254420,3464631
1615,大山,-,82.85,200154,14.6,319346,365987,3.9,1671238,1736458
1616,億泰,-,17.84,185338,-33.8,329983,218417,-9.79,1696927,1530675
1617,榮星,-,12.23,209571,-1.52,238854,235203,-7.38,1648944,1527188
1618,合機,"109年7月業主通知交貨較多,致超高壓線等出貨量較去年同期增加。",249.35,144734,114.8,235397,505642,18.4,1259673,1491551
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收需分別扣除110,186仟元及1,196,943仟元",20.57,777450,8.44,864423,937449,-16.6,5368142,4476555
5283,禾聯碩,-,17.42,705448,23.92,668454,828370,5.5,3518703,3712338
1708,東鹼,-,-2.2,336688,-11.14,370586,329276,-4.18,2504172,2399306
1709,和益,-,-16.05,807252,-24.53,897872,677623,-0.13,5075352,5068750
1710,東聯,無,-19.07,1614180,-40.27,2187072,1306235,-30.2,15056730,10508520
1711,永光,-,19.53,494797,-25.35,792348,591468,-20.98,5550167,4385302
1712,興農,-,4.95,1388367,14.02,1277883,1457145,5.32,10021283,10555252
1713,國化,-,20.78,30322,-9.46,40451,36624,-21.52,347323,272546
1714,和桐,-,-61.77,4940382,-30.51,2717696,1888300,1.22,16334326,16534599
1717,長興,-,11.03,2885102,-8.55,3503197,3203507,-15.02,23288704,19789154
1718,中纖,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,25.14,2138228,-6.81,2871400,2675847,-22.55,21559458,16695941
1721,三晃,-,0.47,219356,-19.12,272518,220390,-9.46,1899357,1719496
1722,台肥,-,21.26,758157,-6.09,979022,919353,-14.9,7480006,6364831
1723,中碳,本月營收較去年同月下降幅度較大，主係銷售量受客戶船期影響而減少，以及油價較同期低，拉低產品售價之綜合影響。,-20.56,422791,-55.74,758858,335847,-33.57,4643738,3084694
1724,台硝,-,24.66,126832,-4.13,164938,158111,-7.69,1092200,1008170
1725,元禎,-,-10.3,545441,-31.75,716901,489248,-26.19,5170182,3815915
1726,永記,-,5.21,636312,3.54,646539,669485,0.47,4418557,4439638
1727,中華化,-,2.67,134801,-28.48,193515,138401,-20.86,1343154,1062940
1730,花仙子,-,-9.55,271707,-10.39,274250,245741,-25.79,2249664,1669420
1732,毛寶,-,1.58,51981,1.06,52249,52806,6.55,353515,376703
1735,日勝化,-,33.13,142980,-30.23,272876,190362,-35.85,1800857,1155076
1773,勝一,-,-0.14,598071,-3.8,620801,597201,7.05,4123951,4414766
1776,展宇,-,29.14,77665,-20.56,126264,100301,-21.75,951698,744644
3708,上緯投控,客戶訂單增加，帶動我司營收成長,4.78,834106,85.81,470367,874007,21.99,3557095,4339647
4720,德淵,-,21.76,253895,14.33,270408,309166,-8.2,1839675,1688773
4722,國精化,-,11.36,252817,-17.59,341638,281540,-20.31,2610826,2080547
4739,康普,-,22.28,435872,-2.79,548288,532990,-13.49,3611083,3123596
4755,三福化,"7月份營收包含81,396仟元之工程收入",-1.93,377813,2.98,359747,370494,-5.29,2335049,2211378
4764,雙鍵,-,-6.68,209591,-31.9,287229,195584,-35.25,2146235,1389511
4766,南寶,-,16.99,1166193,-8.72,1494840,1364392,-12.02,9598587,8444477
1598,岱宇,新冠肺炎疫情帶動家用健身器材需求激增,15.32,903905,197.56,350329,1042445,55.76,3301191,5142234
1701,中化,-,2.77,617720,0.72,630287,634856,1.9,4597414,4684838
1707,葡萄王,-,-7.23,798685,-2.07,756599,740937,-3.27,5167169,4998113
1720,生達,-,-4.95,358120,-2.14,347840,340386,12.6,2204853,2482850
1731,美吾華,本月自有品牌營收持續達兩位數成長，毛利率明顯提升。惟109年起淡出低利潤之物流配送業務，累計營收受影響。,0.72,93039,3.63,90429,93714,-12.79,685466,597754
1733,五鼎,-,-13.62,224617,24.53,155788,194017,1.02,1222482,1235031
1734,杏輝,-,12.66,177598,-1.47,203090,200095,4.39,1348598,1407863
1736,喬山,-,2.08,2128218,18.23,1837455,2172534,4.27,12789484,13336245
1760,寶齡富錦,-,29.26,79654,23.06,83666,102966,-8.27,841937,772283
1762,中化生,單月營收較去年同期增加，主要係FK506及MMF產品銷售較去年同期增加所致。,1.74,121894,64.67,75309,124018,11.44,738800,823370
1783,和康生,-,-46.83,49206,-13.63,30289,26159,-1.65,249988,245855
1786,科妍,-,-46.33,50156,-31.34,39207,26917,-1.45,244456,240910
1789,神隆,-,61.28,212977,36.2,252199,343506,9.27,1641817,1794109
1795,美時,-,6.14,1052244,49.78,745674,1116873,19.9,4822209,5782269
3164,景岳,-,0.24,25339,-3.41,26299,25401,-9.45,203627,184375
3705,永信,-,6.29,629220,1.28,660349,668823,1.75,4518160,4597513
4104,佳醫,-,6.97,507393,5.72,513390,542778,5.56,3658579,3862110
4106,雃博,-,-0.05,173709,-1.19,175725,173617,-9.42,1213333,1098963
4108,懷特,「癌因性疲憊症CRF」的處方新藥因疫情緩和，業績持續成長，惟子公司因疫情致出貨延後，故累計營收受影響。,-4.0,7268,15.18,6057,6977,-37.93,69923,43400
4119,旭富,-,70.32,169230,33.44,216006,288249,26.44,1423980,1800500
4133,亞諾法,-,47.72,30459,30.57,34458,44995,0.64,246631,248224
4142,國光生,營收較去年同期減少主要係因提前生產國內四價流感所致。,-96.32,51715,-91.53,22412,1898,129.89,187907,431989
4155,訊映,-,1.02,104273,27.85,82393,105346,20.95,657603,795434
4164,承業醫,-,25.47,244227,-5.47,324189,306437,-13.21,1721801,1494254
4737,華廣,-,-4.1,122062,-37.05,185973,117052,-25.96,1120946,829869
4746,台耀,-,-13.43,278860,-11.43,272590,241409,11.43,1518152,1691760
6491,晶碩,-,-4.59,291454,-4.74,291906,278055,2.38,1792108,1834888
1802,台玻,-,11.03,3325435,-0.05,3694355,3692449,-11.89,22883173,20161766
1806,冠軍,-,-25.76,403477,-21.58,382004,299541,-20.64,2697841,2140929
1809,中釉,-,37.56,120378,-23.13,215449,165601,-25.93,1330290,985280
1810,和成,-,-7.54,457922,-12.61,484479,423362,-5.81,3013994,2838868
1817,凱撒衛,-,5.6,201584,12.57,189110,212883,0.39,1274457,1279525
1903,士紙,-,-2.59,12104,-22.84,15280,11790,-10.49,102519,91760
1904,正隆,-,-5.68,3566963,-0.99,3397846,3364103,-1.03,22260548,22029203
1905,華紙,-,3.96,1439364,-13.93,1738683,1496446,-15.4,12481149,10558386
1906,寶隆,代理銷售工業用紙之噸數增加,28.88,115193,87.89,79015,148465,13.32,737971,836335
1907,永豐餘,-,9.1,5510681,-6.18,6408554,6012155,-7.45,42733575,39549815
1909,榮成,-,9.28,3533899,-1.66,3927758,3862177,-24.46,27129368,20492153
2002,中鋼,-,3.22,23917855,-19.75,30766856,24688800,-21.02,221877436,175217088
2006,東和鋼鐵,-,3.12,3409050,-0.73,3541639,3515727,-13.26,26756477,23207720
2007,燁興,-,-10.31,419890,-36.76,595576,376587,-23.88,4155681,3163289
2008,高興昌,-,-31.61,92052,-27.26,86548,62950,-37.81,794171,493830
2009,第一銅,-,8.87,166050,-24.43,239242,180791,-13.99,1473463,1267304
2010,春源,-,11.42,1492385,17.15,1419375,1662858,10.76,9334626,10339920
2012,春雨,-,1.91,655513,-18.26,817399,668069,-18.33,5440645,4443337
2013,中鋼構,-,-10.31,1081296,-10.03,1077920,969747,-28.49,10340231,7394071
2014,中鴻,-,-12.28,2976444,-27.27,3590280,2610889,-24.38,27189957,20560194
2015,豐興,-,3.19,2167521,-3.76,2324140,2236686,-5.38,16249101,15374754
2017,官田鋼,-,18.31,243255,-14.13,335179,287800,-30.29,2479669,1728533
2020,美亞,-,1.89,419651,8.38,394540,427611,5.81,2717425,2875562
2022,聚亨,-,-7.15,792370,-7.86,798460,735681,-26.65,6804563,4990573
2023,燁輝,-,-6.1,4344540,-23.96,5364931,4079373,-16.95,35453143,29443138
2024,志聯,-,23.01,73916,-12.74,104201,90925,-17.54,732954,604322
2025,千興,本月營收較去年同期減少，主要係受武漢肺炎疫情影響，訂單急遽萎縮所致。,-30.24,99680,-41.22,118293,69529,-39.48,789773,477894
2027,大成鋼,-,4.14,4533084,-33.05,7052002,4721138,-32.73,49095655,33023738
2028,威致,-,23.68,613291,30.61,580769,758568,-20.08,5709147,4562520
2029,盛餘,-,-16.55,777851,-16.99,782012,649076,-11.03,5684135,5057098
2030,彰源,-,6.36,853299,-18.11,1108366,907595,-16.81,7059131,5872091
2031,新光鋼,-,30.42,774760,32.64,761800,1010454,13.17,4725115,5347707
2032,新鋼,-,8.69,274877,11.79,267248,298767,10.92,1629306,1807248
2033,佳大,-,27.59,61218,14.09,68460,78109,-8.39,492564,451209
2034,允強,-,-3.01,971665,-39.02,1545581,942357,-20.59,9574355,7602443
2038,海光,-,2.71,604364,15.0,539819,620794,-4.1,4728040,4533999
2069,運錩,-,14.12,534702,-33.23,913958,610247,-24.0,5104556,3879397
2211,長榮鋼,-,-6.32,733942,15.24,596599,687537,12.01,4623407,5179014
3004,豐達科,因受新冠肺炎疫情影響,-15.14,130524,-56.47,254444,110750,-27.89,1604268,1156704
5007,三星,-,23.56,321088,-34.09,602012,396755,-33.44,4025033,2678685
9958,世紀鋼,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,20.65,580569,324.69,164936,700467,210.7,1025749,3187034
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",11.04,880070,7.83,906259,977260,-23.66,6731685,5138423
2102,泰豐,由於年初疫情客戶延遲下單，現因各州逐漸解封，因此原有訂單陸續回籠。,39.63,463549,74.97,369935,647298,17.59,2615908,3076183
2103,台橡,-,-1.64,1905347,-18.28,2293320,1874026,-20.29,17442285,13903211
2104,國際中橡,-,24.26,1175306,-30.81,2111112,1460543,-39.35,14391800,8728001
2105,正新,無。,11.35,8071980,-2.3,9200823,8988799,-21.47,64478737,50633678
2106,建大,-,15.09,2539476,4.09,2807918,2922815,-13.2,19149714,16621708
2107,厚生,-,10.13,205887,6.9,212098,226746,4.76,1697867,1778818
2108,南帝,-,23.12,781948,5.07,916278,962783,-11.21,7119016,6320802
2109,華豐,-,17.97,382416,0.84,447372,451151,-13.89,2967476,2555096
2114,鑫永銓,-,-2.37,133306,-7.25,140324,130146,-5.32,956036,905110
6582,申豐,-,14.67,363486,35.39,307872,416832,36.12,1774603,2415687
1319,東陽,-,16.08,1264888,-19.94,1834203,1468402,-22.98,12425172,9569608
1339,昭輝,-,35.69,146257,-9.57,219462,198459,-25.67,1509241,1121785
1512,瑞利,-,158.86,59754,0.05,154594,154684,-41.41,1222125,716018
1521,大億,-,-12.79,371195,-23.27,421906,323713,-27.33,3272595,2378138
1522,堤維西,-,8.12,1221037,-14.85,1550596,1320186,-22.57,10493164,8124571
1524,耿鼎,-,51.09,115822,-14.04,203598,174998,-23.49,1360585,1040917
1525,江申,-,32.59,78853,8.42,96430,104552,-27.8,780368,563357
1533,車王電,-,1.83,205060,-6.82,224107,208813,-22.02,1679157,1309360
1536,和大,-,4.39,352638,-27.31,506523,368145,-26.87,3491652,2553140
1568,倉佑,-,16.31,132832,-19.41,191730,154499,-21.91,1145318,894333
1587,吉茂,-,-4.31,162049,8.99,142265,155055,1.04,873855,882974
2201,裕隆,-,14.74,7190029,-3.95,8590223,8250370,-8.53,50424255,46122498
2204,中華,-,10.94,2712582,8.38,2776554,3009420,-10.08,19785227,17789881
2206,三陽工業,-,14.81,3392090,16.93,3330849,3894789,6.06,19965312,21177026
2207,和泰車,-,11.78,20715699,8.93,21258922,23157675,14.12,119034518,135846174
2227,裕日車,-,22.3,2306248,-6.98,3032412,2820552,-8.06,18909118,17384530
2228,劍麟,-,45.14,161378,-46.84,440654,234231,-36.56,2679506,1699759
2231,為升,因疫情影響，營收不如預期,-16.55,217740,-52.87,385535,181683,-31.52,2448783,1676879
2233,宇隆,-,7.12,194303,22.67,169683,208152,-3.25,1347610,1303804
2241,艾姆勒,-,0.38,58737,-21.85,75451,58962,9.07,423951,462438
2247,汎德永業,-,-10.75,3319630,-8.99,3255383,2962660,11.4,19090011,21266578
2497,怡利電,-,31.92,91926,-45.15,221121,121271,-40.91,1339801,791578
3346,麗清,無,19.18,357638,33.68,318851,426245,-9.21,2355801,2138605
4551,智伸科,"主係旭申國際於109年4月13日成為100%子公司,共同控制下企業合併,同步重編去年合併營收。",21.34,549680,4.33,639260,666995,-14.66,4329970,3695008
6288,聯嘉,-,1.18,360759,18.7,307490,365020,-22.28,2388702,1856487
6605,帝寶,-,25.53,1071963,11.87,1202829,1345662,-12.25,8977115,7877083
2302,麗正,-,3.32,52635,12.91,48162,54383,-2.58,295333,287704
2303,聯電,-,6.26,14581494,12.86,13728148,15494823,24.05,82342291,102148930
2329,華泰,-,-1.14,1091784,-36.82,1708287,1079272,-19.03,10154279,8221745
2330,台積電,-,-12.33,120877785,25.01,84757724,105963468,33.57,544460668,727259018
2337,旺宏,-,4.38,3007319,3.43,3035047,3139283,31.93,16543323,21825729
2338,光罩,本公司合併美祿/群豐之營收,2.66,387628,10.51,360091,397967,44.69,1798609,2602509
2342,茂矽,主要係因應市場需求致接單狀況較去年同期增加,-7.22,184510,74.78,97938,171177,48.8,729808,1085956
2344,華邦電,-,-0.15,4130594,-4.69,4327483,4124163,4.4,27225920,28425761
2351,順德,-,-1.76,679231,-10.2,743070,667242,-12.13,5298863,4655706
2363,矽統,-,43.51,8673,-48.15,24009,12447,-39.24,146782,89178
2369,菱生,-,9.06,408821,2.19,436297,445881,16.03,2598947,3015653
2379,瑞昱,無,14.08,6078792,40.04,4952171,6935184,21.93,32968368,40201381
2388,威盛,-,-12.94,597361,20.43,431793,520032,12.63,3148402,3546119
2401,凌陽,-,20.8,551537,27.58,522234,666277,0.14,3233585,3238306
2408,南亞科,-,-7.76,5319753,7.23,4575989,4906905,26.16,28388584,35815132
2434,統懋,-,0.82,10110,-32.85,15180,10193,-27.57,102569,74290
2436,偉詮電,-,0.91,217746,-1.36,222773,219736,3.92,1310186,1361666
2441,超豐,-,3.28,1193729,16.07,1062165,1232919,23.3,6564506,8094471
2449,京元電子,-,-0.72,2489358,5.85,2334740,2471346,25.17,13685826,17131002
2451,創見,-,10.85,863526,-22.42,1233991,957237,-17.51,8077819,6663365
2454,聯發科,海外子公司之營收係以當月平均匯率換算之,5.58,25279480,29.02,20687841,26692397,14.95,134976839,155158425
2458,義隆,"因受疫情影響,居家辦公及授課市場需求增加",14.94,1275230,83.22,800014,1465826,48.31,4862317,7211366
2481,強茂,"本月營收淨額含二極體$849,318仟元及其他$21,371仟元，減銷退/折$6,346仟元。",1.53,851243,8.57,796087,864343,6.92,5224074,5585654
3006,晶豪科,-,16.71,1009326,15.07,1023691,1177988,20.45,6684688,8052346
3014,聯陽,-,11.89,412388,42.97,322721,461424,27.15,1935762,2461498
3016,嘉晶,-,-12.43,347603,5.68,288004,304381,1.98,2308993,2354799
3034,聯詠,-,15.2,5853894,24.56,5413734,6743704,15.21,36664937,42245146
3035,智原,-,-3.24,507098,-5.21,517663,490642,8.21,2829944,3062338
3041,揚智,-,-16.56,159858,-16.31,159394,133384,-3.04,1153863,1118680
3054,立萬利,受市場需求增加及產品調整等影響，致本期營收較去年同期大幅增加。,-10.93,25461,127.53,9967,22678,330.37,52855,227474
